"STATION","NAME","DATE","TAVG","TMAX","TMIN"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2010-11-21",,"37","31"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2010-11-22",,"32","22"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2010-11-23",,"25","16"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2010-11-24",,"29","14"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2010-11-25",,"39","28"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2010-11-26",,"47","36"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2010-11-27",,"41","33"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2010-11-28",,"42","35"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2010-11-29",,"44","36"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2010-11-30",,"48","39"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2010-12-01",,"46","38"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2010-12-02",,"42","36"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2010-12-03",,"48","37"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2010-12-04",,"49","34"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2010-12-05",,"50","36"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2010-12-06",,"49","38"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2010-12-07",,"54","45"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2010-12-08",,"54","45"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2010-12-09",,"49","43"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2010-12-10",,"49","41"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2010-12-11",,"51","39"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2010-12-12",,"55","50"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2010-12-13",,"54","47"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2010-12-14",,"49","37"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2010-12-15",,"47","38"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2010-12-16",,"47","37"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2010-12-17",,"49","40"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2010-12-18",,"48","37"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2010-12-19",,"47","36"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2010-12-20",,"43","36"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2010-12-21",,"51","42"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2010-12-22",,"50","39"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2010-12-23",,"48","39"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2010-12-24",,"51","45"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2010-12-25",,"54","44"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2010-12-26",,"46","38"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2010-12-27",,"44","38"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2010-12-28",,"48","38"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2010-12-29",,"39","33"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2010-12-30",,"36","25"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2010-12-31",,"37","21"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2011-01-01",,"40","26"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2011-01-02",,"39","25"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2011-01-03",,"42","27"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2011-01-04",,"38","28"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2011-01-05",,"45","35"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2011-01-06",,"49","44"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2011-01-07",,"48","37"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2011-01-08",,"40","34"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2011-01-09",,"39","31"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2011-01-10",,"38","30"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2011-01-11",,"39","30"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2011-01-12",,"47","33"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2011-01-13",,"53","43"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2011-01-14",,"54","49"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2011-01-15",,"52","47"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2011-01-16",,"55","50"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2011-01-17",,"50","42"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2011-01-18",,"42","37"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2011-01-19",,"45","35"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2011-01-20",,"44","33"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2011-01-21",,"49","44"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2011-01-22",,"49","40"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2011-01-23",,"46","41"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2011-01-24",,"48","44"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2011-01-25",,"50","43"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2011-01-26",,"54","39"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2011-01-27",,"50","37"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2011-01-28",,"52","39"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2011-01-29",,"48","43"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2011-01-30",,"44","37"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2011-01-31",,"44","34"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2011-02-01",,"46","32"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2011-02-02",,"51","29"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2011-02-03",,"49","39"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2011-02-04",,"50","45"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2011-02-05",,"47","43"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2011-02-06",,"50","43"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2011-02-07",,"48","39"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2011-02-08",,"46","35"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2011-02-09",,"45","28"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2011-02-10",,"47","29"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2011-02-11",,"47","35"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2011-02-12",,"54","40"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2011-02-13",,"52","41"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2011-02-14",,"50","40"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2011-02-15",,"46","37"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2011-02-16",,"44","34"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2011-02-17",,"44","34"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2011-02-18",,"49","32"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2011-02-19",,"43","32"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2011-02-20",,"45","27"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2011-02-21",,"45","34"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2011-02-22",,"44","32"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2011-02-23",,"37","27"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2011-02-24",,"35","24"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2011-02-25",,"31","20"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2011-02-26",,"34","19"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2011-02-27",,"42","33"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2011-02-28",,"40","34"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2011-03-01",,"44","34"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2011-03-02",,"50","36"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2011-03-03",,"48","36"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2011-03-04",,"49","33"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2011-03-05",,"50","38"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2011-03-06",,"47","34"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2011-03-07",,"48","36"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2011-03-08",,"52","38"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2011-03-09",,"52","42"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2011-03-10",,"53","39"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2011-03-11",,"53","38"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2011-03-12",,"48","42"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2011-03-13",,"53","43"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2011-03-14",,"53","44"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2011-03-15",,"55","42"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2011-03-16",,"48","38"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2011-03-17",,"51","37"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2011-03-18",,"50","38"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2011-03-19",,"54","36"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2011-03-20",,"50","37"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2011-03-21",,"50","40"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2011-03-22",,"51","37"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2011-03-23",,"62","34"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2011-03-24",,"61","41"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2011-03-25",,"55","39"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2011-03-26",,"50","37"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2011-03-27",,"51","39"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2011-03-28",,"51","41"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2011-03-29",,"49","43"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2011-03-30",,"51","48"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2011-03-31",,"54","46"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2011-04-01",,"48","41"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2011-04-02",,"48","39"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2011-04-03",,"49","38"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2011-04-04",,"47","41"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2011-04-05",,"46","41"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2011-04-06",,"48","34"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2011-04-07",,"49","33"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2011-04-08",,"54","34"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2011-04-09",,"55","42"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2011-04-10",,"55","44"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2011-04-11",,"51","38"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2011-04-12",,"53","35"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2011-04-13",,"48","40"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2011-04-14",,"47","39"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2011-04-15",,"53","38"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2011-04-16",,"53","42"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2011-04-17",,"52","36"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2011-04-18",,"51","36"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2011-04-19",,"53","36"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2011-04-20",,"54","36"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2011-04-21",,"53","38"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2011-04-22",,"57","38"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2011-04-23",,"66","38"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2011-04-24",,"55","45"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2011-04-25",,"52","43"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2011-04-26",,"57","42"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2011-04-27",,"52","37"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2011-04-28",,"51","39"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2011-04-29",,"54","39"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2011-04-30",,"56","43"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2011-05-01",,"62","39"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2011-05-02",,"53","44"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2011-05-03",,"58","44"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2011-05-04",,"62","42"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2011-05-05",,"57","45"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2011-05-06",,"54","46"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2011-05-07",,"56","45"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2011-05-08",,"58","44"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2011-05-09",,"57","47"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2011-05-10",,"59","47"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2011-05-11",,"51","42"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2011-05-12",,"60","38"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2011-05-13",,"64","41"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2011-05-14",,"66","48"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2011-05-15",,"51","47"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2011-05-16",,"56","43"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2011-05-17",,"64","39"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2011-05-18",,"66","46"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2011-05-19",,"68","43"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2011-05-20",,"70","45"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2011-05-21",,"54","48"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2011-05-22",,"60","48"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2011-05-23",,"63","44"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2011-05-24",,"65","47"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2011-05-25",,"56","47"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2011-05-26",,"61","45"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2011-05-27",,"58","46"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2011-05-28",,"62","45"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2011-05-29",,"59","50"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2011-05-30",,"61","49"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2011-05-31",,"61","48"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2011-06-01",,"59","50"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2011-06-02",,"61","49"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2011-06-03",,"68","48"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2011-06-04",,"78","50"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2011-06-05",,"71","54"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2011-06-06",,"72","52"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2011-06-07",,"64","50"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2011-06-08",,"62","49"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2011-06-09",,"69","50"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2011-06-10",,"65","53"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2011-06-11",,"66","52"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2011-06-12",,"70","48"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2011-06-13",,"68","52"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2011-06-14",,"63","51"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2011-06-15",,"65","48"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2011-06-16",,"70","46"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2011-06-17",,"71","46"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2011-06-18",,"58","53"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2011-06-19",,"63","51"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2011-06-20",,"70","54"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2011-06-21",,"78","54"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2011-06-22",,"67","52"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2011-06-23",,"66","50"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2011-06-24",,"67","51"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2011-06-25",,"68","51"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2011-06-26",,"72","48"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2011-06-27",,"69","58"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2011-06-28",,"74","58"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2011-06-29",,"67","54"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2011-06-30",,"67","53"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2011-07-01",,"72","49"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2011-07-02",,"82","52"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2011-07-03",,"72","56"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2011-07-04",,"78","51"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2011-07-05",,"81","51"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2011-07-06",,"84","57"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2011-07-07",,"67","54"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2011-07-08",,"71","51"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2011-07-09",,"74","52"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2011-07-10",,"76","55"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2011-07-11",,"75","55"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2011-07-12",,"70","57"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2011-07-13",,"73","55"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2011-07-14",,"62","56"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2011-07-15",,"76","56"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2011-07-16",,"74","57"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2011-07-17",,"63","55"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2011-07-18",,"74","50"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2011-07-19",,"70","55"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2011-07-20",,"74","54"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2011-07-21",,"70","57"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2011-07-22",,"72","51"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2011-07-23",,"79","54"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2011-07-24",,"83","58"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2011-07-25",,"63","57"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2011-07-26",,"70","57"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2011-07-27",,"72","57"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2011-07-28",,"78","54"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2011-07-29",,"76","60"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2011-07-30",,"79","56"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2011-07-31",,"71","58"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2011-08-01",,"77","54"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2011-08-02",,"77","55"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2011-08-03",,"79","58"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2011-08-04",,"81","57"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2011-08-05",,"66","57"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2011-08-06",,"73","58"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2011-08-07",,"74","56"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2011-08-08",,"70","54"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2011-08-09",,"70","55"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2011-08-10",,"71","55"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2011-08-11",,"74","54"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2011-08-12",,"76","52"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2011-08-13",,"70","53"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2011-08-14",,"71","55"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2011-08-15",,"74","57"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2011-08-16",,"78","55"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2011-08-17",,"77","53"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2011-08-18",,"73","54"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2011-08-19",,"78","53"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2011-08-20",,"85","59"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2011-08-21",,"87","59"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2011-08-22",,"71","60"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2011-08-23",,"77","60"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2011-08-24",,"84","57"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2011-08-25",,"82","58"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2011-08-26",,"84","59"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2011-08-27",,"84","56"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2011-08-28",,"80","54"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2011-08-29",,"70","57"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2011-08-30",,"69","54"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2011-08-31",,"69","52"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2011-09-01",,"73","50"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2011-09-02",,"71","56"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2011-09-03",,"82","53"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2011-09-04",,"83","52"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2011-09-05",,"82","54"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2011-09-06",,"84","53"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2011-09-07",,"83","54"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2011-09-08",,"85","58"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2011-09-09",,"85","56"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2011-09-10",,"84","56"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2011-09-11",,"85","59"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2011-09-12",,"68","57"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2011-09-13",,"64","57"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2011-09-14",,"67","58"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2011-09-15",,"65","54"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2011-09-16",,"64","52"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2011-09-17",,"62","52"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2011-09-18",,"65","52"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2011-09-19",,"69","54"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2011-09-20",,"77","48"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2011-09-21",,"76","60"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2011-09-22",,"76","62"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2011-09-23",,"80","63"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2011-09-24",,"75","60"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2011-09-25",,"67","55"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2011-09-26",,"61","53"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2011-09-27",,"65","51"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2011-09-28",,"65","48"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2011-09-29",,"77","46"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2011-09-30",,"65","51"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2011-10-01",,"59","50"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2011-10-02",,"64","49"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2011-10-03",,"62","52"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2011-10-04",,"63","49"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2011-10-05",,"55","49"
